"Author","Year","Accession","Replicate","Quantitation","Species","File"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1B03.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1B04.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1B05.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1B06.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1B07.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1B08.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1B09.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1B10.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1B11.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1B12.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1C01.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1C02.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1C03.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1C04.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1C05.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1C06.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1C07.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1C08.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1C09.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1C10.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1C11.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1C12.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1D01.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1D02.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1D03.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1D04.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1D05.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1D06.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1D07.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1D08.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1D09.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1D10.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1D11.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1D12.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1E01.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1E02.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1E03.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1E04.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1E05.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1E06.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1E07.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1E08.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1E09.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1E10.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1E11.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1E12.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1F01.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1F02.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1F03.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1F04.raw"
"Wan",2015,"PXD002325","Sp_IEX_1","Spectral counts","Strongylocentrotus purpuratus","WAN121019_OT2_CW_Seaurchin_P1F05.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121119_OT2_CW_Seaurchin_BNF_P1A06.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1A07.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1B02.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1B03.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1B04.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1B05.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1B06.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1B07.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1B08.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1B09.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1B10.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1B11.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1B12.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1C01.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1C02.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1C03.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1C04.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1C05.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1C06.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1C07.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1C08.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1C09.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1C10.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1C11.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1C12.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1D01.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1D02.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1D03.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1D04.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1D05.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1D06.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1D07.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1D08.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1D09.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1D10.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1D11.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1D12.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1E01.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1E02.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1E03.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1E04.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1E05.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1E06.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1E07.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1E08.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1E09.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1E10.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1E11.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1E12.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1F01.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1F02.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1F03.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1F04.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121120_OT2_CW_Seaurchin_BNF_P1F05.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121124_OT2_CW_Seaurchin_BNF_P1A06.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121124_OT2_CW_Seaurchin_BNF_P1A07.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121124_OT2_CW_Seaurchin_BNF_P1A08.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121124_OT2_CW_Seaurchin_BNF_P1A09.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121124_OT2_CW_Seaurchin_BNF_P1A10.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121124_OT2_CW_Seaurchin_BNF_P1A11.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121124_OT2_CW_Seaurchin_BNF_P1A12.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121124_OT2_CW_Seaurchin_BNF_P1B01.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_2","Spectral counts","Strongylocentrotus purpuratus","WAN121124_OT2_CW_Seaurchin_BNF_P1B02.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1A06.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1A07.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1A08.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1A09.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1A10.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1A11.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1A12.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1B01.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1B02.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1B03.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1B04.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1B05.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1B06.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1B07.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1B08.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1B09.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1B10.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1B11.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1B12.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1C01.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1C02.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1C03.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1C04.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1C05.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1C06.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1C07.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1C08.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1C09.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1C10.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1C11.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1C12.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1D01.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1D02.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1D03.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1D04.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1D05.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1D06.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1D07.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1D08.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1D09.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1D10.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1D11.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1D12.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1E01.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1E02.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1E03.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1E04.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1E05.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1E06.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1E07.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1E08.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1E09.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1E10.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1E11.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1E12.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1F01.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1F02.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1F03.raw"
